15.272,38.726,50.269,10.027,0.022696
16.229,38.578,51.717,10.331,0.030526
16.094,38.559,51.999,10.251,0.031328
15.372,38.457,52.831,10.122,0.032124
16.653,38.424,52.999,10.063,0.028361
16.415,38.618,52.781,10.048,0.035436
15.802,38.819,52.665,10.082,0.032145
15.515,38.729,51.854,10.033,0.021257
14.703,38.687,51.419,10.046,0.018475
13.714,38.749,51.889,10.034,0.011473
15.73,38.771,52.214,10.124,0.010489
17.354,38.711,52.117,10.343,0.016282
17.705,38.852,53.69,10.218,0.015188
16.237,38.673,54.719,10.223,0.017537
15.35,39.011,54.705,10.313,0.023858
15.185,38.97,54.626,10.354,0.02389
15.923,39.028,55.026,10.396,0.022488
14.596,38.941,54.712,10.489,0.020787
12.558,38.814,55.36,10.535,0.019824
11.547,38.968,55.507,10.401,0.030551
11.754,38.979,55.809,10.219,0.025844
12.003,39.014,55.09,10.188,0.01478
12.3,39.036,55.185,10.364,0.014916
12.213,39.133,55.386,10.301,0.018954
12.338,39.365,54.569,10.301,0.016845
12.016,39.456,53.854,10.236,0.012677
12.581,39.55,53.205,10.06,0.01496
11.629,39.715,53.631,10.192,0.017289
11.914,39.835,54.051,10.282,0.009183
11.367,39.684,53.006,10.265,0.010719
11.167,39.651,53.08,10.192,0.0083098
11.493,39.439,52.147,10.305,0.013785
12.13,39.518,52.162,10.14,0.016442
11.39,39.771,52.39,10.1,0.016675
12.153,39.981,51.272,10.164,0.013718
12.594,40.103,52.016,10.072,0.013228
12.548,39.978,51.981,10.057,0.0077191
12.413,39.881,51.302,10.171,0.0065629
12.266,39.905,52.664,10.3,0.0071052
12.063,39.888,53.764,10.353,0.011021
12.08,40.004,53.991,10.318,0.009176
12.115,40.178,53.879,10.332,0.01219
12.664,40.143,54.464,10.221,0.0096438
13.746,40.133,54.99,10.447,0.01235
14.122,40.278,53.547,10.413,0.017007
13.949,40.341,53.018,10.352,0.015094
14.462,40.116,52.19,10.428,0.016286
14.622,40.008,51.898,10.402,0.014634
13.72,39.908,52.525,10.481,0.012631
14.48,39.733,51.671,10.407,0.013939
14.747,39.711,51.424,10.551,0.024493
14.869,39.73,51.803,10.613,0.027901
15.335,39.915,50.112,10.623,0.030748
15.584,40.009,50.926,10.568,0.031822
14.677,40.163,49.766,10.306,0.029017
14.535,40.062,49.706,10.146,0.020335
14.41,40.104,49.581,10.201,0.020973
13.955,40.321,49.657,10.099,0.027165
15.334,40.233,50.03,9.8383,0.023278
14.51,40.321,49.186,9.9129,0.024556
14.093,40.488,49.847,9.8578,0.024077
13.503,40.347,49.831,9.9846,0.030987
12.59,40.41,49.929,10.083,0.028329
12.457,40.287,49.286,10.059,0.035368
12.269,40.223,49.262,9.9879,0.035415
13.304,40.133,49.451,9.8893,0.040803
13.116,40.066,49.511,10.007,0.034537
12.324,40.024,49.77,10.022,0.030834
13.415,39.913,49.108,10.165,0.024035
14.369,39.831,47.905,10.22,0.02036
14.175,39.898,47.858,10.368,0.021077
12.914,40.119,47.278,10.426,0.020286
12.592,39.914,47.224,10.501,0.016417
12.484,39.879,47.413,10.609,0.021919
12.677,39.924,46.667,10.257,0.02013
12.494,39.989,45.757,10.201,0.020615
12.803,40.115,45.277,10.154,0.014623
13.087,40.132,44.848,10.012,0.014097
12.159,39.9,44.739,10.001,0.016161
11.529,39.989,44.602,9.9273,0.01248
11.075,40.108,45.101,10.075,0.013413
10.783,40.035,45.03,10.016,0.012999
10.606,39.992,45.396,9.8165,0.0097529
10.615,39.915,45.266,10.012,0.01279
8.971,39.894,44.62,9.975,0.013667
8.7794,39.771,44.967,9.8195,0.010458
9.2882,39.929,44.608,9.6528,0.0093386
8.8153,39.769,43.836,9.6422,0.010495
9.2002,39.72,44.067,9.7072,0.0044533
9.355,39.896,44.357,9.5589,0.0030811
9.3433,39.947,44.581,9.5542,0.003726
9.4264,39.9,44.219,9.5998,0.0043593
8.7164,39.844,44.231,9.8244,0.0052883
8.6834,39.896,43.852,9.767,0.0045177
9.3291,40.016,43.909,9.7054,0.0058093
9.3744,40.111,43.692,9.7001,0.0049338
9.3943,40.341,44.023,9.9538,0.0063931
9.0637,40.205,43.93,9.8962,0.0032474
9.0517,40.18,43.701,9.8186,0.0069581
9.1523,39.91,43.799,9.8388,0.0055699
9.3389,39.964,43.183,9.8723,0.0045734
9.1731,40.062,43.082,9.9866,0.0032698
9.0712,40.072,42.53,10.003,0.0016103
9.9407,39.848,42.283,10.132,0.0033742
8.8306,39.577,42.787,10.124,0.0018704
9.7505,39.819,42.898,10.198,0.0018125
9.9132,39.655,42.691,10.274,0.0023171
10.405,39.78,42.876,10.258,0.0037003
9.5291,39.759,43.014,10.436,0.0079974
9.2578,39.75,42.825,10.551,0.0084129
9.1361,39.67,42.235,10.469,0.0048766
9.3207,39.747,43.068,10.586,0.011073
8.5756,39.728,43.094,10.674,0.0095676
8.7628,39.588,43.874,10.536,0.0078322
8.27,39.549,43.854,10.668,0.0048726
8.2958,39.55,44.45,10.484,0.00064096
8.5417,39.535,44.741,10.462,0.0010697
8.6711,39.596,44.74,10.39,0.0013359
9.1064,39.651,43.959,10.376,0.0035789
9.5418,39.321,43.606,10.307,0.0026241
9.2418,39.221,43.441,10.233,0.0036855
9.3565,39.211,43.911,10.334,0.0072894
8.9334,39.277,44.352,10.338,0.0088898
8.3804,39.371,44.488,10.415,0.0097991
8.7339,39.445,44.453,10.498,0.010748
8.7351,39.398,44.706,10.636,0.010784
8.714,39.591,44.442,10.556,0.012782
9.0832,39.487,44.945,10.468,0.012237
9.3401,39.296,44.592,10.5,0.0096817
9.4983,39.356,43.874,10.53,0.010119
10.074,39.486,43.815,10.704,0.010113
10.543,39.617,43.101,10.745,0.014336
10.673,39.688,43.25,10.753,0.0073217
10.296,39.805,43.846,10.757,0.0052308
9.9597,39.827,43.175,10.622,0.0028914
10.549,40.034,42.381,10.595,0.0039498
9.6837,40.213,42.27,10.665,0.0031866
9.6734,40.225,42.233,10.712,0.0039291
8.7541,40.327,42.775,10.662,0.0075057
9.1703,40.473,42.927,10.861,0.0096538
9.5473,40.67,43.13,10.621,0.0094864
9.5492,40.649,42.766,10.521,0.0064518
9.5176,40.813,42.76,10.52,0.011972
8.3726,40.955,43.259,10.652,0.010754
8.5948,41.08,43.592,10.716,0.0081701
7.7285,41.236,43.47,10.624,0.01304
6.9471,41.214,43.32,10.679,0.009538
6.971,41.291,44.462,10.69,0.0074172
6.6979,41.431,44.65,10.405,0.0062125
6.8108,41.363,44.349,10.318,0.006877
7.0007,41.183,44.141,10.314,0.0087506
7.2511,41.265,44.225,10.315,0.0068223
7.0402,41.286,44.887,10.122,0.0079856
7.173,41.339,44.753,10.15,0.0058989
7.2043,41.33,44.835,10.085,0.0011302
7.4561,41.209,45.67,9.8842,0.0016627
7.6286,41.267,46.211,9.8777,0.0023333
7.9267,41.386,45.975,9.8189,0.0052222
7.8815,41.417,45.512,9.7777,0.0049695
7.8315,41.381,46.131,9.8505,0.0080799
8.1794,41.368,46.121,9.8887,0.012959
7.4004,41.329,46.067,9.9028,0.010338
7.2419,41.136,45.378,9.9027,0.013011
6.8541,41.166,44.064,9.6759,0.015666
6.7472,41.302,43.642,9.8492,0.013368
6.9267,41.303,44.322,9.8116,0.014588
7.164,41.22,44.085,9.8971,0.010095
6.8594,41.302,43.675,9.9871,0.010759
6.7274,41.457,43.509,10.052,0.011019
6.7659,41.511,43.845,10.116,0.015106
6.6861,41.569,43.475,10.094,0.015638
6.769,41.59,42.34,10.272,0.021434
6.8805,41.504,42.006,10.044,0.017006
6.6179,41.514,42.521,10.008,0.0037647
6.5715,41.658,43.145,10.086,0.0073642
6.0084,41.641,43.693,10.113,0.010186
6.2742,41.727,43.919,10.288,0.014007
6.1198,41.71,44.008,10.257,0.011491
5.8344,41.78,43.497,10.408,0.0075609
5.779,41.687,43.837,10.275,0.0056963
5.4681,41.517,43.472,10.131,0.0055386
5.4647,41.18,43.7,10.197,0.0061766
5.353,41.272,43.048,10.105,0.0054205
5.7773,41.311,42.994,9.9996,0.0082395
6.0263,41.402,43.588,9.9197,0.0074115
5.4471,41.471,43.443,9.9374,0.0081247
5.5359,41.224,43.639,9.8248,0.0023094
5.2507,41.231,43.609,9.8561,0.003235
5.2033,41.484,43.41,9.8817,0.0041103
5.2346,41.601,43.534,9.9109,0.003472
5.376,41.572,43.297,9.9307,0.0025137
5.3232,41.501,43.57,9.8762,0.0022894
5.628,41.443,43.239,9.8865,0.00045957
5.5279,41.47,42.859,9.8504,0.00093773
5.5955,41.487,42.659,9.6866,0
5.7344,41.358,43.118,9.9408,0.00032329
5.7536,41.289,43.351,9.9301,0.00092192
5.9453,41.244,43.786,9.942,0.0011169
6.0197,41.385,44.83,10.024,0.0019194
5.8387,41.514,44.656,10.086,0.0013827
5.4395,41.547,44.391,10.15,0.0012893
5.8105,41.368,44.808,10.323,0.0028266
5.6783,41.393,44.721,10.376,0.0021509
5.7011,41.491,45.012,10.461,0.0031995
5.8222,41.457,45.377,10.361,0.0024451
5.8481,41.273,45.79,10.441,0.0014348
5.648,41.163,45.73,10.416,0.0025036
5.5502,41.261,46.71,10.497,0.0046833
5.5253,41.245,46.641,10.504,0.0072976
5.8277,41.29,45.877,10.345,0.0052087
5.6383,41.325,45.564,10.417,0.010438
5.804,41.419,45.96,10.549,0.012309
5.8726,41.54,46.666,10.589,0.014966
5.8211,41.591,46.487,10.413,0.016581
5.5888,41.657,47.367,10.248,0.014739
5.5306,41.698,47.442,10.362,0.010513
5.5137,41.534,47.172,10.443,0.014374
5.2157,41.65,47.7,10.35,0.015899
5.2524,41.783,47.52,10.363,0.014277
5.0977,41.818,46.895,10.322,0.014365
5.0813,41.775,45.411,10.188,0.0081983
5.1425,41.689,45.78,10.34,0.0074422
4.9776,41.468,46.054,10.281,0.0067814
4.928,41.464,45.56,10.263,0.0053681
4.9888,41.538,44.966,10.133,0.0065675
4.6682,41.659,43.873,10.018,0.0047765
4.833,41.633,43.474,10.027,0.0066704
5.2381,41.559,43.202,9.8961,0.0084923
5.4194,41.782,43.637,9.8129,0.0072308
5.3576,42.004,43.563,10.101,0.0054717
5.4418,42.318,44.564,10.218,0.0049502
5.2361,42.177,44.239,9.9111,0.0076718
5.5901,41.991,43.701,9.8002,0.009873
5.7861,42.002,43.58,9.9578,0.012664
5.9589,42.044,43.67,9.8677,0.010304
5.7597,42.126,43.75,9.7972,0.0099035
5.8299,42.047,43.833,9.8873,0
5.7073,42.009,44.041,9.9619,0.00032329
5.6414,41.956,44.323,9.9976,0.0015351
5.5223,41.678,44.164,9.9892,0.0011081
5.314,41.558,43.647,10.061,0.00037232
5.1399,41.558,43.695,10.088,0.0010404
5.1022,41.494,44.243,10.117,0.00011589
4.7955,41.599,45.294,10.148,0.00042481
4.8963,41.67,45.225,10.085,0.0012399
4.877,41.702,44.555,10.017,0
4.9959,41.776,43.77,10.01,0.00032329
5.0438,42.045,43.434,10.011,0.00051639
5.1324,41.999,42.821,9.8753,0.00079586
4.8624,42.35,42.666,9.9019,0.0018704
4.6912,42.59,42.029,9.761,0.00061164
4.6206,42.749,42.226,9.6061,0.00057055
4.6383,42.464,42.984,9.5138,0.0014752
4.816,42.373,43.555,9.6204,0.0025509
4.7685,42.181,43.628,9.6116,0.0040228
4.9755,42.196,43.813,9.497,0.0047917
5.059,42.04,43.704,9.5049,0.0053166
5.2695,41.969,43.174,9.5718,0.0025634
5.2943,42.159,42.58,9.5499,0.0054524
5.1694,41.98,42.266,9.7439,0.0042201
4.8967,41.719,42.376,9.7967,0.0031569
4.9238,41.608,41.572,9.7226,0.0069381
5.0649,41.565,41.397,9.7191,0.010933
5.0133,41.649,41.487,9.7739,0.0059482
4.9186,41.656,41.676,9.8654,0.011498
4.8664,41.599,41.959,9.8179,0.016568
4.6822,41.622,42.949,9.759,0.011356
4.6044,41.459,42.677,9.6213,0.011051
4.577,41.492,42.939,9.5543,0.0091547
4.5847,41.624,42.183,9.5718,0.011536
4.5755,41.612,42.62,9.5605,0.0088241
4.6701,41.763,42.382,9.4808,0.011236
4.6881,41.709,42.743,9.5793,0.013013
4.9778,41.837,44.034,9.9041,0.010013
5.0329,41.645,43.637,9.8261,0.010659
5.3536,41.642,43.477,9.742,0.0079748
5.2136,41.71,44.319,9.7312,0.0043835
5.3128,41.559,45.013,9.6951,0.0021047
5.2635,41.351,45.232,9.5658,0.0046196
5.378,41.264,45.028,9.6427,0.0029222
5.495,41.222,44.643,9.8114,0.0044806
5.0536,41.398,44.149,9.7116,0.0027287
4.8176,41.255,43.754,9.598,0.0024741
4.579,41.388,43.891,9.6947,0.0015369
4.6414,41.346,44.031,9.6218,0.0021115
4.8729,41.255,44.835,9.6493,0.0023175
4.8184,41.201,44.862,9.7465,0.0026793
4.9539,41.481,45.124,9.996,0.0067089
5.0491,41.39,44.785,10.152,0.0011287
4.8624,41.587,44.867,9.9869,0.0010545
4.93,41.589,44.259,10.073,0.0010887
4.8014,41.513,44.611,10.054,0.00019875
5.0526,41.6,43.894,9.9894,3.23E-05
5.0475,41.607,43.956,10.172,0.00033564
5.3395,41.587,44.455,10.152,0.00049251
5.2579,41.643,44.649,10.013,0.0012838
5.3702,41.57,44.94,9.9943,0.002734
5.3586,41.847,44.705,9.9176,0.003533
4.9655,41.85,43.391,9.5957,0.0020307
4.7956,41.949,43.164,9.4619,0.0030375
4.8972,42.077,43.353,9.4976,0.0006028
4.8886,41.939,42.625,9.6288,0.00044137
4.6994,42.128,42.245,9.7291,0.0013829
4.5998,42.25,43.011,9.739,0.0017742
4.6391,42.136,42.962,9.5483,0
4.4839,42.167,42.998,9.609,0.00032329
4.6299,42.031,42.292,9.5667,0.00061907
4.5303,42.187,42.272,9.6343,0.0011381
4.8048,42.171,42.715,9.7331,0.0014868
4.6269,42.283,41.89,9.7078,0.0028345
4.6586,42.278,41.71,9.9121,0.0032906
4.4191,42.302,41.569,9.9311,0.0045507
4.3142,42.223,41.746,10.074,0.010048
4.2313,42.148,42.365,10.164,0.013807
4.2867,42.111,43.163,9.9832,0.012036
4.4186,42.429,43.412,9.9729,0.010987
4.463,42.534,44.15,9.9435,0.0095094
4.4084,42.597,43.856,10.117,0.010044
4.5275,42.658,43.736,9.8811,0.013202
4.649,42.971,43.197,10.026,0.018366
4.6686,43.018,44.258,10.002,0.01491
4.7597,43.091,43.356,10.063,0.012824
4.8276,42.99,43.58,10.171,0.01016
4.6639,42.971,43.4,10.403,0.015228
4.7847,42.812,43.616,10.577,0.020811
4.6773,42.871,42.863,10.764,0.021934
4.582,42.764,42.026,10.983,0.020601
4.6099,42.936,42.169,10.954,0.016082
4.5628,43.054,43.082,11.002,0.0075624
4.5432,43.028,43.314,10.938,0.0087335
4.6344,42.962,43.617,11.009,0.011451
4.799,42.757,43.271,10.919,0.014782
4.767,42.859,43.432,10.822,0.015206
4.8212,42.961,43.139,11.026,0.016607
4.7822,42.931,42.82,11.16,0.021617
4.8206,43.203,42.398,11.356,0.018987
4.8944,43.268,42.238,11.269,0.023378
4.7902,43.333,42.64,11.41,0.025921
4.8361,43.318,43.684,11.393,0.02228
4.9371,43.405,43.818,11.385,0.017539
4.9537,43.284,43.744,11.521,0.011151
5.2539,43.253,43.067,11.495,0.011743
5.1395,43.098,43.449,11.462,0.011364
5.0053,42.912,43.734,11.377,0.0089406
4.6983,42.644,43.316,11.401,0.012715
4.8446,42.847,43.722,11.635,0.013221
4.9904,42.553,44.36,11.571,0.0156
4.9771,42.86,44.123,11.648,0.013862
5.1345,42.949,44.115,11.655,0.018825
5.1687,42.643,44.839,11.612,0.029743
5.2231,42.616,44.711,11.51,0.026326
5.245,42.723,44.991,11.425,0.025487
5.3287,42.614,44.797,11.113,0.029268
5.349,42.708,44.799,11.042,0.032385
5.8912,42.551,43.806,10.924,0.017961
5.6301,42.551,43.311,11.098,0.01434
5.2419,42.745,43.289,10.994,0.014783
5.0276,42.781,42.943,11.022,0.015203
4.8348,42.935,42.053,10.958,0.010574
4.7631,42.928,42.337,10.976,0.0097278
4.7362,42.819,42.116,10.824,0.010633
4.7015,42.874,42.466,10.721,0.0042067
4.7888,42.866,42.012,10.67,0.0043958
4.8535,43.142,40.983,10.559,0.00079116
4.9803,43.012,41.665,10.401,0
5.2913,43.009,41.48,10.372,0.00032329
5.5258,42.792,41.454,10.456,0.00080292
5.2648,42.999,41.151,10.4,0.0014997
4.8238,43.074,40.988,10.281,0.0020915
4.9745,43.251,41.609,10.121,0
4.6554,43.199,42.111,10.004,0.00032329
4.6665,43.243,41.783,10.008,0.00076317
4.6728,43.405,42.003,10.007,0.0011952
5.0267,43.346,41.825,10.016,0.0027501
5.0151,43.406,41.7,10.01,0.0038095
4.9263,43.193,41.48,9.9757,0.0081282
4.9675,43.135,41.247,10.055,0.010172
5.0109,43.102,42.039,10.039,0.0076684
5.0239,42.988,41.968,10.054,0.010785
4.917,42.756,42.324,10.014,0.01539
4.7084,42.78,42.422,10.004,0.013515
4.7598,42.797,42.721,9.973,0.018448
4.5415,42.867,42.771,9.8178,0.024855
4.3852,42.984,42.588,9.7338,0.021417
4.5778,42.848,42.542,9.6062,0.028248
4.514,42.868,43.528,9.6027,0.028253
4.4935,42.873,43.61,9.6274,0.02677
4.6287,43.021,43.304,9.6523,0.019367
4.5824,43.131,43.158,9.499,0.016071
4.7416,43.007,43.999,9.6712,0.0088892
4.6863,42.741,43.425,9.7682,0.0084282
4.8482,42.615,43.355,9.7919,0.014136
4.9544,42.736,42.985,9.9552,0.014696
4.9182,42.72,42.231,9.8922,0.012689
4.7706,42.677,42.536,9.7916,0.014095
4.6006,42.567,42.831,9.8299,0.015842
4.5594,42.467,43.19,9.8974,0.016534
4.493,42.517,43.586,9.9171,0.01675
4.4325,42.607,43.355,10.003,0.012219
4.5772,42.662,43.522,10.064,0.010143
4.5321,42.672,42.835,10.106,0.014364
4.706,42.817,41.821,10.118,0.014408
4.6214,42.777,41.744,10.023,0.015929
4.7738,42.759,42.431,9.845,0.01603
4.6889,42.61,41.757,9.8759,0.014185
4.7177,42.623,41.539,9.8569,0.01578
4.8745,42.589,42.291,9.9892,0.012534
4.8052,42.435,43.279,9.9118,0.0080717
4.7334,42.498,44.007,9.921,0.010234
5.058,42.521,44.335,9.8342,0.0094875
5.2286,42.788,44.129,9.6156,0.0079874
5.1482,42.844,44.426,9.7156,0.011334
5.2679,42.899,44.138,9.5814,0.015486
5.2003,42.859,44.678,9.6609,0.013289
5.3324,42.694,44.781,9.5603,0.01319
5.6069,42.517,44.33,9.3225,0.0092783
5.2732,42.549,44.386,9.2917,0.0054831
5.4695,42.745,44.822,9.5407,0.00482
5.7631,42.781,45.604,9.5286,0.0023704
5.7743,42.897,44.897,9.7048,0.004383
6.1555,42.813,44.531,9.8042,0
6.1936,42.841,44.696,9.8992,0.00032329
5.895,42.789,45.092,10.092,0.0007082
5.4029,42.666,45.229,10.044,0.0017546
5.3378,42.753,45.047,9.9894,0.0035497
5.4768,42.699,46.851,10.085,0.0080202
5.5414,42.244,45.961,10.048,0.0087482
5.6269,42.495,46.83,10.002,0.004484
5.5067,42.441,46.752,10.055,0.0047916
5.5367,42.48,46.126,10.069,0.0052134
5.2022,42.404,45.926,10.216,0.0056537
5.0613,42.412,46.469,10.189,0.0053368
4.9156,42.363,46.921,10.219,0.0064352
5.0052,42.342,45.928,10.312,0.0044407
5.0034,42.27,46.339,10.317,0.0047826
4.801,42.107,46.558,10.112,0.0042067
4.8001,42.033,47.096,10.239,0.0044691
4.6868,42.062,47.964,10.213,0.0020685
4.5812,42.024,46.689,10.188,0.0020246
4.7149,42.23,47.35,10.021,0.0011431
4.7338,42.639,46.981,9.8522,8.92E-05
4.7989,42.521,46.597,9.7719,0
4.9455,42.388,46.152,9.8026,0.00032329
4.9773,42.232,46.265,9.8369,0
5.074,42.087,46.09,9.7742,0.00032329
5.1973,42.06,46.278,9.8278,0
5.4158,42.096,45.886,9.7405,0.00032329
5.5107,42.105,46.729,9.7783,0.00082597
5.7983,41.916,46.819,9.7755,0.0010488
5.8041,42.113,46.247,9.6673,0.0011127
5.7944,42.231,46.355,9.8082,0.0044523
6.1678,42.085,46.299,9.8317,0.0036303
6.046,42.041,46.846,9.855,0.0037308
6.0462,41.964,46.499,9.9121,0.0062845
6.2618,41.945,46.972,10.15,0.0035816
6.2995,41.848,47.232,10.072,0.0035994
6.6492,41.741,48.155,9.9016,0.002643
6.9285,41.756,48.122,9.8303,0.0053274
7.0129,41.705,48.842,9.7057,0.0025143
6.7871,41.695,48.731,9.6096,0.0029692
6.9454,41.639,49.21,9.8114,0.0033162
6.5489,41.61,48.544,9.7556,0.0040406
6.6142,41.63,48.302,9.7319,0.0042896
6.831,41.533,48.326,9.9732,0.0050031
6.8917,41.711,48.649,9.9234,0.002848
7.1425,41.784,48.212,9.9347,0.0026614
7.7547,41.401,47.974,10.013,1.35E-05
8.069,41.304,47.359,10.016,0.0002926
8.1662,41.384,48.752,10.041,0.00090262
8.4024,41.502,48.349,9.8676,0.0013032
8.5663,41.302,48.244,9.7959,0.00051036
