,ask,bid,change,contractSize,contractSymbol,currency,expiration,impliedVolatility,inTheMoney,lastPrice,lastTradeDate,openInterest,percentChange,strike,volume
54,2.53,2.48,0.30999994,REGULAR,SPY181019P00266000,USD,1539907200,0.15357291748046875,False,2.5,1532722122,55003,14.155248,266.0,655
55,2.66,2.63,0.36000013,REGULAR,SPY181019P00267000,USD,1539907200,0.1508263629150391,False,2.64,1532721542,4039,15.789479,267.0,289
56,2.8,2.76,0.44000006,REGULAR,SPY181019P00268000,USD,1539907200,0.14814084289550783,False,2.8,1532720582,14489,18.64407,268.0,79
57,2.95,2.91,0.30999994,REGULAR,SPY181019P00269000,USD,1539907200,0.14545532287597657,False,2.96,1532720506,3683,11.698111,269.0,392
58,3.08,3.06,0.40999985,REGULAR,SPY181019P00270000,USD,1539907200,0.1420984228515625,False,3.07,1532722462,22924,15.4135275,270.0,1342
59,3.27,3.23,0.46000004,REGULAR,SPY181019P00271000,USD,1539907200,0.1398706619262695,False,3.28,1532720651,6865,16.312057,271.0,104
60,3.45,3.41,0.5799999,REGULAR,SPY181019P00272000,USD,1539907200,0.13712410736083985,False,3.47,1532720754,9216,20.0692,272.0,469
61,3.64,3.6,0.49,REGULAR,SPY181019P00273000,USD,1539907200,0.13434703552246097,False,3.61,1532721415,3298,15.70513,273.0,382
62,3.84,3.8,0.47000003,REGULAR,SPY181019P00274000,USD,1539907200,0.13144789459228517,False,3.82,1532721403,24883,14.029852,274.0,10795
63,4.06,4.02,0.38999987,REGULAR,SPY181019P00275000,USD,1539907200,0.12870134002685546,False,4.02,1532721875,18605,10.743797,275.0,1020
64,4.3,4.26,0.5699997,REGULAR,SPY181019P00276000,USD,1539907200,0.1260158200073242,False,4.24,1532722122,7311,15.531327,276.0,1761
65,4.55,4.51,0.54999995,REGULAR,SPY181019P00277000,USD,1539907200,0.12317771362304689,False,4.52,1532722485,10201,13.853903,277.0,5187
66,4.84,4.78,0.63999987,REGULAR,SPY181019P00278000,USD,1539907200,0.12073633178710938,False,4.79,1532722412,6913,15.421682,278.0,857
67,5.13,5.08,0.7199998,REGULAR,SPY181019P00279000,USD,1539907200,0.11792874267578124,False,5.08,1532721381,11047,16.513756,279.0,375
68,5.46,5.39,0.8999996,REGULAR,SPY181019P00280000,USD,1539907200,0.11545684356689453,False,5.43,1532722462,36431,19.86754,280.0,4321
69,5.81,5.74,0.9299998,REGULAR,SPY181019P00281000,USD,1539907200,0.11292390991210938,False,5.83,1532720239,5233,18.979588,281.0,794
70,6.2,6.11,0.94000006,REGULAR,SPY181019P00282000,USD,1539907200,0.11063511444091798,True,6.09,1532721578,11500,18.252428,282.0,1336
71,6.6,6.51,0.86000013,REGULAR,SPY181019P00283000,USD,1539907200,0.10804114624023436,True,6.52,1532720944,4591,15.194349,283.0,1877
72,7.05,6.94,1.1799998,REGULAR,SPY181019P00284000,USD,1539907200,0.10587441986083984,True,7.0,1532719461,3299,20.27491,284.0,508
73,7.53,7.42,1.0900002,REGULAR,SPY181019P00285000,USD,1539907200,0.1037076934814453,True,7.33,1532721023,8884,17.467953,285.0,12130
74,8.06,7.94,1.5700002,REGULAR,SPY181019P00286000,USD,1539907200,0.10187665710449219,True,8.42,1532711562,2539,22.919712,286.0,145
75,8.63,8.51,0.19000006,REGULAR,SPY181019P00287000,USD,1539907200,0.10022872436523436,True,7.4,1532700748,3124,2.6352296,287.0,132
76,9.24,9.12,1.31,REGULAR,SPY181019P00288000,USD,1539907200,0.0987944125366211,True,9.12,1532715098,1581,16.773367,288.0,78
77,9.89,9.77,1.6300001,REGULAR,SPY181019P00289000,USD,1539907200,0.09754320434570313,True,9.85,1532713785,645,19.829685,289.0,168
78,10.6,10.44,1.6400003,REGULAR,SPY181019P00290000,USD,1539907200,0.0969938934326172,True,10.77,1532717738,2129,17.962765,290.0,469
79,11.35,11.16,1.79,REGULAR,SPY181019P00291000,USD,1539907200,0.09674975524902345,True,11.44,1532711169,644,18.549223,291.0,500
80,12.13,11.94,0.0,REGULAR,SPY181019P00292000,USD,1539907200,0.09668872070312501,True,10.3,1532626110,484,0.0,292.0,175
81,12.96,12.76,0.0,REGULAR,SPY181019P00293000,USD,1539907200,0.09736010070800781,True,11.11,1532635080,938,0.0,293.0,175
82,13.83,13.61,0.0,REGULAR,SPY181019P00294000,USD,1539907200,0.09870286071777344,True,11.23,1532548566,174,0.0,294.0,1
83,14.7,14.49,1.8400002,REGULAR,SPY181019P00295000,USD,1539907200,0.09967941345214844,True,14.57,1532710035,883,14.454047,295.0,10
84,15.61,15.39,-3.1900005,REGULAR,SPY181019P00296000,USD,1539907200,0.10144941528320311,True,13.74,1532700221,489,-18.842295,296.0,10
85,16.53,16.31,1.1800003,REGULAR,SPY181019P00297000,USD,1539907200,0.10334148620605467,True,15.09,1532703055,785,8.4831085,297.0,5
86,17.71,17.09,0.0,REGULAR,SPY181019P00298000,USD,1539907200,0.11353425537109374,True,15.88,1532545601,126,0.0,298.0,2
87,18.43,18.19,2.1800003,REGULAR,SPY181019P00299000,USD,1539907200,0.108407353515625,True,18.64,1532712019,116,13.244231,299.0,88
88,19.39,19.15,0.42000008,REGULAR,SPY181019P00300000,USD,1539907200,0.11109287353515623,True,17.61,1532700937,306,2.4432814,300.0,43
89,20.36,20.12,0.0,REGULAR,SPY181019P00301000,USD,1539907200,0.11402253173828125,True,18.28,1532624530,301,0.0,301.0,137
90,21.33,21.07,0.0,REGULAR,SPY181019P00302000,USD,1539907200,0.11676908630371094,True,19.27,1532632434,195,0.0,302.0,27
91,22.32,22.03,0.0,REGULAR,SPY181019P00303000,USD,1539907200,0.1203090899658203,True,20.09,1532625390,225,0.0,303.0,96
92,23.3,23.0,0.0,REGULAR,SPY181019P00304000,USD,1539907200,0.12329978271484376,True,21.16,1532623950,89,0.0,304.0,20
93,24.28,24.02,0.0,REGULAR,SPY181019P00305000,USD,1539907200,0.12622944091796873,True,23.01,1532444164,56,0.0,305.0,24
94,25.27,24.99,0.0,REGULAR,SPY181019P00306000,USD,1539907200,0.12952530639648438,True,23.11,1532623958,105,0.0,306.0,20
95,27.85,27.63,0.0,REGULAR,SPY181019P00307000,USD,1539907200,0.1876912286376953,True,27.35,1532145384,0,0.0,307.0,20
96,29.3,28.07,0.0,REGULAR,SPY181019P00308000,USD,1539907200,0.20475038421630853,True,27.21,1531934690,501,0.0,308.0,1
97,30.82,30.6,0.0,REGULAR,SPY181019P00310000,USD,1539907200,0.1998981378173828,True,30.48,1532008823,2,0.0,310.0,4
98,30.22,29.93,0.0,REGULAR,SPY181019P00311000,USD,1539907200,0.14527221923828126,True,28.63,1532546516,6,0.0,311.0,2
99,35.79,35.55,0.0,REGULAR,SPY181019P00315000,USD,1539907200,0.2199785034179687,True,34.15,1531940497,44,0.0,315.0,2
100,45.75,45.46,0.0,REGULAR,SPY181019P00325000,USD,1539907200,0.2578809564208985,True,45.23,1532145385,40,0.0,325.0,40
101,64.27,63.63,0.0,REGULAR,SPY181019P00345000,USD,1539907200,0.25501233276367197,True,62.39,1532728313,1,0.0,345.0,2
102,80.49,80.24,0.0,REGULAR,SPY181019P00360000,USD,1539907200,0.3646914117431641,True,81.12,1531540735,0,0.0,360.0,2
